mrna,lncrna
258,1480
258,1189
258,1175
258,646
258,1477
258,360
258,36
258,474
258,898
258,864
258,1292
258,1286
258,381
258,657
258,1415
258,455
258,1072
258,1024
258,1291
258,1038
258,1199
258,20
258,1025
258,641
258,1202
258,1023
258,205
258,1026
258,208
258,1083
258,612
258,1058
258,610
258,1398
258,761
258,32
258,613
258,1314
258,607
258,1257
258,1060
258,806
258,397
258,907
258,1382
258,566
1653,1421
1653,1434
1653,596
1653,675
1653,969
1653,902
1653,981
1449,82
1449,1309
1449,508
1449,901
1449,1098
1449,1097
1449,636
1449,135
1578,851
1578,283
1578,165
1578,463
1578,653
1578,154
1578,863
1578,126
1578,501
1578,1480
1578,1175
1578,646
1578,1477
1578,360
1578,36
1578,474
1578,898
1578,864
1578,1292
1578,1286
1578,381
1578,455
1578,1024
1578,887
1578,1291
1578,1038
1578,1199
1578,20
1578,1025
1578,641
1578,1202
1578,1023
1578,205
1578,1026
1578,1083
1578,612
1578,1058
1578,610
1578,761
1578,32
1578,613
1578,1314
1578,607
1578,1257
1578,1060
1578,806
1578,397
1578,907
1578,1382
1578,566
1927,1134
1927,851
1927,624
1927,283
1927,165
1927,463
1927,653
1927,154
1927,863
1927,126
1927,501
1927,1480
1927,1189
1927,1175
1927,646
1927,1477
1927,360
1927,36
1927,474
1927,898
1927,864
1927,1292
1927,1286
1927,381
1927,455
1927,1024
1927,887
1927,1291
1927,1038
1927,1199
1927,20
1927,1025
1927,641
1927,1202
1927,1023
1927,205
1927,1026
1927,1083
1927,612
1927,1058
1927,610
1927,761
1927,32
1927,613
1927,1314
1927,607
1927,1257
1927,1060
1927,806
1927,397
1927,907
1927,1382
1927,566
1978,503
1978,328
1749,1430
1749,647
1749,482
1749,142
567,1134
567,851
567,283
567,165
567,463
567,653
567,154
567,863
567,126
567,501
567,1480
567,1189
567,1175
567,646
567,1477
567,360
567,36
567,474
567,898
567,864
567,1292
567,1286
567,381
567,657
567,455
567,1072
567,1024
567,1291
567,1038
567,1199
567,20
567,1025
567,641
567,1202
567,1023
567,205
567,1026
567,1083
567,612
567,1058
567,610
567,761
567,32
567,613
567,1314
567,607
567,1257
567,1060
567,806
567,397
567,907
567,1382
567,566
1999,1421
1999,1434
1999,817
1999,596
1999,1435
1999,534
1999,999
1999,1333
1999,163
1999,675
1999,244
1999,969
1999,902
1999,1255
1999,1094
1999,981
1999,939
2213,104
2213,403
2213,1266
2213,1379
2208,572
2208,1311
2208,1374
2208,1333
2208,457
2208,1172
2208,366
33,104
33,403
33,1266
34,63
34,818
34,625
34,534
34,1240
34,1333
34,1290
34,602
34,163
34,1172
34,1011
34,265
1796,567
954,1002
954,1421
954,1434
954,596
954,1204
954,579
954,675
954,969
954,902
954,981
1007,104
1007,403
1007,1379
626,405
626,739
2363,63
2363,1434
2363,596
2363,999
2363,1333
2363,969
2363,902
2363,1094
1679,1256
1679,1240
1679,140
1679,1374
1679,1093
71,1226
71,1108
1185,735
1185,308
2288,638
2288,63
2288,1465
2288,1240
2288,1374
2288,1333
2288,602
2288,1011
2170,81
944,1002
944,1421
944,423
944,596
944,1204
944,1092
944,579
944,163
944,675
944,969
944,902
944,981
1598,1380
1598,627
1598,148
1598,842
1598,1234
1598,510
1598,543
1598,312
1598,583
1598,358
1598,700
1598,367
1598,1088
1598,978
1598,1282
1598,977
1598,551
1598,523
1598,928
1598,78
1598,105
1598,1052
1598,1053
1598,577
1598,206
1598,412
311,1190
311,283
311,262
311,165
311,463
311,653
311,638
311,154
311,863
311,126
311,501
311,1480
311,1189
311,1175
311,646
311,1477
311,36
311,474
311,898
311,864
311,1292
311,1286
311,381
311,1415
311,455
311,1072
311,1024
311,1291
311,1038
311,1199
311,81
311,20
311,1025
311,641
311,1202
311,1023
311,1026
311,1058
311,610
311,1398
311,761
311,32
311,613
311,1314
311,607
311,1257
311,1060
311,1254
311,806
311,397
311,907
311,566
2135,314
2332,1168
1766,1302
1766,1301
1766,979
1766,503
1766,1271
1766,870
879,157
2448,638
2448,1256
2448,1435
2448,1261
2448,1240
2448,140
2448,999
2448,163
2448,1255
2448,1011
2448,1094
1008,1434
1008,596
1008,1204
1008,579
1008,1333
1405,757
1405,429
1405,437
1405,459
1405,722
1405,1337
1405,953
1405,458
1405,1183
452,1368
452,758
452,1333
452,1172
438,818
438,1368
438,817
438,1256
438,1261
438,625
438,534
438,1240
438,1333
438,602
438,163
438,307
438,1172
438,306
438,1011
438,855
1170,1368
1170,1333
1170,457
1170,1172
1170,1378
1820,1368
1820,817
1820,1204
1820,625
1820,534
1820,579
1820,1333
1820,602
1820,163
1820,1172
1820,969
1820,902
1820,855
274,1002
274,1421
274,423
274,1204
274,1092
274,1370
274,579
274,163
274,836
274,902
274,981
2198,567
923,572
923,418
923,693
923,500
923,1311
923,6
923,985
923,660
923,439
923,376
354,405
354,739
560,531
560,1360
560,1226
560,1108
560,350
560,16
2211,627
2211,510
2211,647
2211,482
2211,1053
2468,757
2468,429
2468,437
2468,459
2468,722
2468,1337
2468,953
2468,458
2468,1183
1608,463
1608,653
1608,154
1608,126
1608,1480
1608,1175
1608,646
1608,941
1608,360
1608,36
1608,474
1608,898
1608,1292
1608,1286
1608,381
1608,455
1608,1291
1608,1038
1608,20
1608,1025
1608,641
1608,1023
1608,1026
1608,610
1608,761
1608,32
1608,613
1608,1314
1608,1257
1608,1060
1608,806
1608,566
890,1421
890,1434
890,596
890,675
890,969
890,902
890,981
1322,1002
1322,1004
1322,423
1322,1092
1322,1370
1322,1298
1322,699
1322,579
1322,267
1322,904
1322,836
1322,776
1322,855
1322,535
130,638
130,1465
130,1368
130,1256
130,625
130,534
130,1240
130,140
130,545
130,1333
130,602
130,163
130,1172
130,7
130,1255
130,1011
130,1094
130,855
1746,1302
1746,1301
1746,979
1746,503
1746,1271
1746,870
2475,638
2475,817
2475,1204
2475,1240
2475,140
2475,545
2475,1333
2475,163
2475,1172
2475,7
2475,684
2475,1273
2475,1312
2475,969
2475,1255
2475,1011
2475,1094
2475,855
1369,735
1369,706
1369,919
1369,736
1369,308
91,596
91,1333
91,19
2284,572
2284,418
2284,693
2284,1311
2284,758
2284,6
2284,985
2284,457
2284,307
2284,1172
2284,306
2284,439
2284,366
2284,376
2283,817
2283,1370
2283,999
2283,506
2283,163
2283,969
2283,902
2283,939
2083,625
2083,534
2083,1370
2083,966
2083,602
2083,103
2083,1106
2083,774
2083,424
2083,1107
2083,1467
2083,973
2083,1163
826,991
2080,1434
2080,817
2080,596
2080,1204
2080,999
2080,1333
2080,163
2080,244
2080,969
2080,902
2080,1255
2080,1094
2253,283
2253,165
2253,463
2253,653
2253,154
2253,863
2253,126
2253,501
2253,1480
2253,1175
2253,646
2253,1477
2253,941
2253,360
2253,36
2253,474
2253,898
2253,864
2253,1292
2253,1286
2253,381
2253,455
2253,1024
2253,1291
2253,1038
2253,20
2253,1025
2253,641
2253,1023
2253,1026
2253,1058
2253,610
2253,761
2253,32
2253,613
2253,1314
2253,607
2253,1257
2253,1060
2253,806
2253,907
2253,566
301,1093
1631,1134
1631,851
1631,624
1631,283
1631,165
1631,463
1631,653
1631,154
1631,863
1631,126
1631,501
1631,1480
1631,1189
1631,1175
1631,646
1631,1477
1631,360
1631,36
1631,474
1631,898
1631,864
1631,1292
1631,1286
1631,381
1631,455
1631,1024
1631,1291
1631,1038
1631,1199
1631,20
1631,1025
1631,641
1631,1202
1631,1023
1631,205
1631,1026
1631,1083
1631,612
1631,1058
1631,610
1631,761
1631,32
1631,613
1631,1314
1631,607
1631,1257
1631,1060
1631,806
1631,397
1631,907
1631,1382
1631,566
1979,1134
1979,851
1979,1190
1979,624
1979,283
1979,262
1979,165
1979,463
1979,653
1979,154
1979,863
1979,126
1979,501
1979,1480
1979,1189
1979,1175
1979,646
1979,1477
1979,360
1979,36
1979,474
1979,898
1979,864
1979,1292
1979,1286
1979,381
1979,1415
1979,455
1979,1072
1979,1024
1979,1291
1979,1038
1979,1199
1979,81
1979,20
1979,1025
1979,641
1979,1202
1979,1023
1979,205
1979,1026
1979,208
1979,1083
1979,612
1979,1058
1979,610
1979,1398
1979,761
1979,32
1979,613
1979,1314
1979,607
1979,1257
1979,1060
1979,806
1979,397
1979,907
1979,1382
1979,566
1435,304
1435,1374
1435,1093
1435,225
1435,536
964,735
964,706
964,919
964,736
964,308
964,1312
2,818
2,1368
2,817
2,625
2,534
2,1240
2,1370
2,506
2,163
2,328
2,1273
2,836
2,973
2,902
2,855
92,1190
92,262
92,638
92,818
92,817
92,1256
92,1435
92,1240
92,140
92,1072
92,999
92,81
92,163
92,1202
92,208
92,684
92,1398
92,1255
92,1254
92,1011
92,1094
92,397
92,907
341,775
1029,919
1029,736
1785,1421
1785,1434
1785,596
1785,675
1785,969
1785,902
1785,981
2175,1380
2175,148
2175,842
2175,1234
2175,583
2175,358
2175,367
2175,1088
2175,978
2175,1282
2175,977
2175,523
2175,928
2175,78
2175,1052
2175,577
2175,412
643,514
643,225
643,536
1162,63
1162,818
1162,817
1162,1204
1162,1240
1162,1370
1162,81
1162,163
1162,1398
1162,1011
1162,1094
1162,855
2207,638
2207,1240
2207,81
2207,1312
2207,1254
2207,1011
1597,627
2085,283
2085,165
2085,463
2085,653
2085,154
2085,863
2085,126
2085,501
2085,1480
2085,1175
2085,646
2085,1477
2085,360
2085,36
2085,474
2085,898
2085,864
2085,1292
2085,1286
2085,381
2085,455
2085,1024
2085,1291
2085,1038
2085,1199
2085,20
2085,1025
2085,641
2085,1023
2085,1026
2085,612
2085,1058
2085,610
2085,761
2085,32
2085,613
2085,1314
2085,607
2085,1257
2085,1060
2085,806
2085,907
2085,566
543,818
543,1368
543,625
543,534
543,1240
543,1333
543,602
543,163
543,307
543,1172
543,306
543,1011
543,855
309,385
309,572
309,994
309,418
309,693
309,1311
309,985
309,660
309,439
309,376
2192,405
2192,739
1272,399
285,1368
285,758
285,625
285,602
285,307
285,1172
285,306
267,1374
267,1093
267,366
224,627
224,148
224,842
224,510
224,367
224,647
224,482
224,643
224,1052
224,1053
224,577
2405,405
2405,739
945,63
945,411
945,966
945,103
945,1106
945,611
945,774
945,424
945,208
945,1107
945,421
945,453
945,265
703,63
703,1415
703,1072
703,208
703,1398
703,265
2058,1421
2058,1434
2058,596
2058,1204
2058,579
2058,1333
2058,675
2058,969
2058,902
2058,981
464,818
464,423
464,1370
464,966
464,267
464,904
464,424
464,836
464,973
464,1163
748,316
748,809
857,818
857,817
857,1204
857,534
857,1240
857,506
857,163
857,684
857,969
857,1255
857,1094
1387,423
1387,1370
1387,966
1387,424
1387,902
12,534
12,1240
12,602
1857,411
1857,966
1857,103
1857,611
1857,774
1857,424
1857,421
1857,453
1128,1134
1128,851
1128,283
1128,165
1128,463
1128,653
1128,154
1128,863
1128,126
1128,501
1128,1480
1128,1189
1128,1175
1128,646
1128,1477
1128,360
1128,36
1128,474
1128,898
1128,864
1128,1292
1128,1286
1128,381
1128,455
1128,1024
1128,1291
1128,1038
1128,1199
1128,81
1128,20
1128,1025
1128,641
1128,1202
1128,1023
1128,205
1128,1026
1128,1083
1128,612
1128,1058
1128,610
1128,761
1128,32
1128,613
1128,1314
1128,607
1128,1257
1128,1060
1128,806
1128,397
1128,907
1128,1382
1128,566
949,1421
949,1434
949,596
949,1204
949,579
949,999
949,1333
949,163
949,675
949,969
949,902
949,1094
949,981
2133,1454
2133,551
347,1421
347,1434
347,596
347,675
347,902
347,981
682,851
682,283
682,165
682,463
682,653
682,154
682,863
682,126
682,501
682,1480
682,1189
682,1175
682,646
682,1477
682,360
682,36
682,474
682,898
682,864
682,1292
682,1286
682,381
682,1415
682,455
682,1072
682,1024
682,1291
682,1038
682,1199
682,20
682,1025
682,641
682,1202
682,1023
682,205
682,1026
682,208
682,1083
682,612
682,1058
682,610
682,1398
682,761
682,32
682,613
682,1314
682,607
682,1257
682,1060
682,806
682,397
682,907
682,1382
682,566
1321,463
1321,653
1321,154
1321,126
1321,501
1321,1480
1321,1175
1321,646
1321,36
1321,474
1321,898
1321,1292
1321,1286
1321,381
1321,455
1321,1291
1321,1038
1321,641
1321,1023
1321,1058
1321,610
1321,32
1321,1314
1321,607
1321,1060
1321,806
1321,1382
1321,566
1311,572
1311,418
1311,693
1311,1311
1311,1180
1311,307
210,1134
210,851
210,624
210,283
210,165
210,463
210,653
210,154
210,863
210,126
210,501
210,1480
210,1189
210,1175
210,646
210,1477
210,360
210,36
210,474
210,898
210,864
210,1292
210,1286
210,381
210,455
210,1024
210,1291
210,1038
210,1199
210,20
210,1025
210,641
210,1202
210,1023
210,205
210,1026
210,1083
210,612
210,1058
210,610
210,761
210,32
210,613
210,1314
210,607
210,1257
210,1060
210,806
210,397
210,907
210,1382
210,566
2377,1002
2377,1368
2377,1092
2377,699
2377,267
2377,328
2377,855
2377,535
2351,1463
1977,1093
463,1072
463,208
463,1398
463,607
463,1060
463,907
2393,625
2393,534
2393,966
2393,1106
2393,774
2393,424
2393,1107
2393,1163
2393,691
145,1256
145,1261
145,71
145,462
344,1380
344,379
344,148
344,842
344,1234
344,543
344,312
344,583
344,358
344,700
344,367
344,1088
344,978
344,1282
344,977
344,551
344,523
344,928
344,78
344,490
344,1052
344,1053
344,577
344,412
310,638
310,817
310,1256
310,1435
310,1261
310,1240
310,999
310,1333
310,163
310,1172
310,684
310,969
310,1255
310,1094
1907,104
1907,403
1907,1266
1554,1434
1554,817
1554,1256
1554,1435
1554,999
1554,1333
1554,163
1554,969
1554,902
1554,1255
1554,1094
1554,939
1245,1302
1245,1301
1245,979
1245,503
1245,1271
640,1415
640,1072
640,1449
640,1254
1523,706
1523,500
1523,1155
1523,549
1400,757
1400,722
1400,1337
1400,953
1724,395
1724,991
1044,695
788,1266
788,1379
2196,818
2196,817
2196,1204
2196,625
2196,1092
2196,534
2196,1240
2196,140
2196,1370
2196,267
2196,163
2196,328
2196,836
2196,969
2196,1255
2196,1011
2196,1094
2196,855
2277,1134
2277,851
2277,624
2277,283
2277,165
2277,463
2277,653
2277,154
2277,863
2277,126
2277,501
2277,1480
2277,1189
2277,1175
2277,646
2277,1477
2277,360
2277,36
2277,474
2277,898
2277,864
2277,1292
2277,1286
2277,381
2277,455
2277,1024
2277,1291
2277,1038
2277,1199
2277,20
2277,1025
2277,641
2277,1202
2277,1023
2277,205
2277,1026
2277,1083
2277,612
2277,1058
2277,610
2277,761
2277,32
2277,613
2277,1314
2277,607
2277,1257
2277,1060
2277,806
2277,397
2277,907
2277,1382
2277,566
1251,283
1251,463
1251,653
1251,154
1251,126
1251,1480
1251,1175
1251,646
1251,36
1251,474
1251,898
1251,1292
1251,1286
1251,381
1251,455
1251,1291
1251,1038
1251,20
1251,1025
1251,641
1251,1023
1251,1026
1251,610
1251,32
1251,1314
1251,806
1251,566
1937,1190
1937,63
1937,818
1937,1240
1937,1415
1937,1072
1937,208
1937,1058
1937,1398
1937,607
1832,140
2317,1190
2317,165
2317,463
2317,653
2317,63
2317,154
2317,863
2317,126
2317,501
2317,1480
2317,1175
2317,646
2317,36
2317,474
2317,898
2317,1292
2317,1286
2317,381
2317,1415
2317,455
2317,1072
2317,1291
2317,1038
2317,1199
2317,20
2317,1025
2317,641
2317,1023
2317,205
2317,1026
2317,208
2317,1058
2317,610
2317,1398
2317,32
2317,613
2317,1314
2317,607
2317,1060
2317,806
2317,907
2317,566
668,602
668,19
1199,1434
1199,1368
1199,817
1199,596
1199,1204
1199,534
1199,579
1199,1333
1199,163
1199,244
1199,969
1199,902
1199,1255
1199,1094
1199,981
1326,63
1326,818
1326,1256
1326,625
1326,1240
1326,1072
1326,999
1326,602
1326,163
1326,208
1326,1398
1326,1011
1326,1094
1326,939
1468,1380
1468,379
1468,148
1468,842
1468,543
1468,583
1468,358
1468,700
1468,367
1468,1088
1468,978
1468,1282
1468,977
1468,523
1468,928
1468,78
1468,490
1468,1052
1468,577
1468,412
1630,463
1630,653
1630,154
1630,126
1630,1480
1630,1175
1630,646
1630,36
1630,474
1630,898
1630,1292
1630,1286
1630,381
1630,455
1630,1291
1630,1038
1630,20
1630,1025
1630,641
1630,1023
1630,610
1630,32
1630,1314
1630,1060
1630,806
1630,566
2137,638
2137,863
2137,864
2137,610
2137,607
2137,1060
2137,990
2215,268
2215,411
2215,966
2215,103
2215,1106
2215,611
2215,774
2215,424
2215,1107
2215,1163
2215,421
2215,453
304,1002
304,423
304,1204
304,1092
304,1370
304,699
304,579
304,267
304,904
304,776
304,535
1667,1134
1667,851
1667,283
1667,165
1667,463
1667,653
1667,154
1667,863
1667,126
1667,501
1667,1480
1667,1175
1667,646
1667,1477
1667,36
1667,474
1667,898
1667,864
1667,1292
1667,1286
1667,381
1667,1415
1667,455
1667,1072
1667,1024
1667,1291
1667,1038
1667,1199
1667,20
1667,1025
1667,641
1667,1202
1667,1023
1667,205
1667,1026
1667,208
1667,1083
1667,612
1667,1058
1667,610
1667,761
1667,32
1667,613
1667,1314
1667,607
1667,1257
1667,1060
1667,806
1667,397
1667,907
1667,1382
1667,566
530,1421
530,1434
530,596
530,999
530,675
530,902
530,981
1009,1134
1009,851
1009,624
1009,283
1009,165
1009,463
1009,653
1009,154
1009,863
1009,126
1009,501
1009,1480
1009,1189
1009,1175
1009,646
1009,1477
1009,360
1009,36
1009,474
1009,898
1009,864
1009,1292
1009,1286
1009,381
1009,455
1009,1024
1009,1291
1009,1038
1009,1199
1009,81
1009,20
1009,1025
1009,641
1009,1202
1009,1023
1009,205
1009,1026
1009,1083
1009,612
1009,1058
1009,610
1009,761
1009,32
1009,613
1009,1314
1009,607
1009,1257
1009,1060
1009,806
1009,397
1009,907
1009,1382
1009,566
1932,1177
1932,758
1460,104
1460,403
168,735
168,706
168,919
168,736
168,308
476,1198
2186,1190
2186,262
2186,63
2186,818
2186,1240
2186,1415
2186,1072
2186,81
2186,163
2186,208
2186,1398
2186,607
2186,1254
2186,1011
2186,1094
1921,405
1921,739
421,1190
421,262
421,638
421,63
421,818
421,1240
421,140
421,1415
421,1072
421,999
421,81
421,163
421,208
421,1398
421,607
421,1011
421,1094
421,397
2200,625
2200,534
2200,602
2200,1273
1913,818
1913,1368
1913,1261
1913,625
1913,534
1913,1240
1913,140
1913,602
1913,307
1913,1172
1913,306
1913,1011
1913,855
2434,1368
2434,71
2434,462
872,411
872,966
872,602
872,103
872,1106
872,611
872,774
872,424
872,1107
872,691
872,421
872,453
872,265
2018,1445
2059,411
2059,966
2059,103
2059,1106
2059,611
2059,774
2059,424
2059,1107
2059,691
2059,421
2059,453
657,388
882,627
882,842
882,510
882,367
882,647
882,482
882,105
882,1053
2189,772
1677,735
1677,706
1677,919
1677,1155
1677,736
1677,308
1677,549
1677,1312
1677,1449
323,63
323,818
323,1256
323,625
323,1240
323,140
323,1415
323,1072
323,163
323,208
323,1398
323,1011
1194,638
1194,1240
1194,1415
1194,1072
1194,22
1194,999
1194,684
1194,1398
1194,1254
1194,1094
1823,1421
1823,1434
1823,596
1823,1204
1823,999
1823,675
1823,969
1823,902
1823,981
744,1004
744,423
744,1092
744,1298
744,699
744,267
744,904
744,776
744,535
1526,1208
1526,411
1526,966
1526,103
1526,1106
1526,611
1526,774
1526,424
1526,1107
1526,691
1526,421
1526,453
860,1092
860,1298
860,699
860,267
860,81
860,904
860,776
860,855
860,535
1011,1208
1011,268
1011,411
1011,966
1011,103
1011,1106
1011,611
1011,774
1011,424
1011,1107
1011,691
1011,421
1011,453
687,929
14,405
14,739
1596,627
1596,148
1596,842
1596,510
1596,367
1596,647
1596,482
1596,1053
1596,577
1905,1134
1905,851
1905,624
1905,283
1905,165
1905,463
1905,653
1905,154
1905,863
1905,126
1905,501
1905,1480
1905,1189
1905,1175
1905,646
1905,1477
1905,360
1905,36
1905,474
1905,898
1905,864
1905,1292
1905,1286
1905,381
1905,455
1905,1024
1905,1291
1905,1038
1905,1199
1905,20
1905,1025
1905,641
1905,1202
1905,1023
1905,205
1905,1026
1905,1083
1905,612
1905,1058
1905,610
1905,761
1905,32
1905,613
1905,1314
1905,607
1905,1257
1905,1060
1905,806
1905,397
1905,907
1905,1382
1905,566
1881,63
1881,818
1881,625
1881,534
1881,1240
1881,1370
1881,1106
1881,526
1881,424
1881,1398
1881,1107
1881,1467
1881,973
1881,1163
1881,265
194,627
194,148
194,842
194,510
194,543
194,312
194,583
194,367
194,647
194,1282
194,482
194,78
194,643
194,105
194,1052
194,1053
194,577
194,206
1690,104
1690,403
1690,1266
507,638
507,818
507,817
507,596
507,1204
507,1240
507,579
507,999
507,1333
507,163
507,684
507,969
507,902
507,1094
507,855
1545,735
1545,706
1545,919
1545,736
1545,308
2494,245
1915,316
1915,809
1204,1002
1204,1368
1204,423
1204,1092
1204,1298
1204,699
1204,579
1204,267
1204,904
1204,328
1204,776
1204,855
1204,535
981,1208
981,268
981,411
981,966
981,103
981,1106
981,611
981,774
981,424
981,1107
981,691
981,421
981,453
981,265
348,1208
348,411
348,966
348,103
348,1106
348,611
348,774
348,424
348,1107
348,691
348,421
348,453
348,265
1938,818
1938,817
1938,1240
1938,140
1938,81
1938,163
1938,1398
1938,1254
1938,1011
1938,1094
1954,1256
1954,1435
1954,1261
1954,244
1954,71
1954,462
42,283
42,165
42,463
42,653
42,154
42,863
42,126
42,501
42,1480
42,1189
42,1175
42,646
42,36
42,474
42,898
42,1292
42,1286
42,381
42,455
42,1024
42,1291
42,1038
42,20
42,1025
42,641
42,1023
42,1026
42,1058
42,610
42,761
42,32
42,613
42,1314
42,607
42,1060
42,806
42,397
42,907
42,566
422,627
422,560
422,475
2449,1335
1242,735
1242,706
1242,500
1242,919
1242,1155
1242,736
1242,308
1242,549
1242,1312
1242,1449
1583,1261
1583,1113
1583,71
1583,462
41,385
41,572
41,418
41,693
41,1311
41,985
41,660
41,439
41,376
1867,818
1867,817
1867,1204
1867,1092
1867,534
1867,1240
1867,140
1867,579
1867,267
1867,163
1867,328
1867,969
1867,1255
1867,1094
1867,855
1942,7
1942,1254
1942,1011
1222,1190
1222,262
1222,646
1222,1240
1222,1072
1222,208
1222,1058
1222,610
1222,1398
1222,613
1222,607
1222,1060
1222,1254
1222,1011
1222,397
1222,907
782,625
782,534
782,1240
782,602
782,163
782,902
782,939
176,1190
176,63
176,818
176,625
176,1240
176,1415
176,1072
176,163
176,208
176,1398
574,984
574,790
1241,572
1241,418
1241,693
1241,1311
1241,985
1241,439
1241,376
2415,1190
2415,283
2415,165
2415,463
2415,653
2415,63
2415,154
2415,863
2415,126
2415,501
2415,1480
2415,1189
2415,1175
2415,646
2415,36
2415,474
2415,898
2415,864
2415,1292
2415,1286
2415,381
2415,1415
2415,455
2415,1072
2415,1024
2415,1291
2415,1038
2415,1199
2415,20
2415,1025
2415,641
2415,1023
2415,205
2415,1026
2415,208
2415,1058
2415,610
2415,1398
2415,32
2415,613
2415,1314
2415,607
2415,1060
2415,806
2415,397
2415,907
2415,566
1444,63
1444,1415
1444,966
1444,1106
1444,611
1444,774
1444,424
1444,1107
1444,421
1444,453
1444,265
2142,757
2142,429
2142,437
2142,459
2142,722
2142,1337
2142,953
2142,1183
169,265
2203,63
2203,818
2203,625
2203,534
2203,1240
2203,1290
2203,602
2203,19
2203,1106
2203,424
2203,1107
2203,265
749,1312
1114,385
1114,572
1114,418
1114,693
1114,1311
1114,985
1114,660
1114,439
1114,376
1896,1002
1896,1004
1896,423
1896,1092
1896,699
1896,579
1896,267
1896,904
1896,328
1896,776
1896,855
1896,535
201,210
1500,627
1568,818
1568,817
1568,1204
1568,534
1568,1240
1568,579
1568,999
1568,1333
1568,506
1568,163
1568,684
1568,969
1568,902
1568,1255
1568,1094
987,63
987,625
987,1240
987,602
987,1398
987,1467
987,265
2212,104
2487,1002
2487,1421
2487,596
2487,1204
2487,1092
2487,1370
2487,579
2487,1333
2487,163
2487,969
2487,902
2487,981
710,1421
710,1434
710,596
710,675
710,902
710,939
1859,1380
1859,148
1859,842
1859,1234
1859,583
1859,358
1859,367
1859,1088
1859,978
1859,1282
1859,551
1859,475
1859,586
1859,523
1859,928
1859,78
1859,1052
1859,577
1859,412
920,1273
1205,1004
1205,1092
1205,267
1205,904
1205,328
1205,776
1205,535
989,283
989,165
989,463
989,653
989,154
989,863
989,126
989,501
989,1480
989,1175
989,646
989,1477
989,360
989,36
989,474
989,898
989,864
989,1292
989,1286
989,381
989,455
989,1024
989,1291
989,1038
989,1199
989,20
989,1025
989,641
989,1023
989,1026
989,1058
989,610
989,761
989,32
989,613
989,1314
989,607
989,1257
989,1060
989,806
989,397
989,907
989,1382
989,566
2172,1002
2172,1368
2172,817
2172,423
2172,1204
2172,1092
2172,534
2172,1370
2172,699
2172,579
2172,267
2172,904
2172,163
2172,328
2172,836
2172,855
2172,535
2201,104
2201,403
2201,1266
1663,1302
1663,1301
1663,979
1663,503
1663,1271
1663,870
1663,1335
1225,895
2134,411
2134,966
2134,103
2134,611
2134,774
2134,424
2134,421
2134,453
1215,638
1215,817
1215,1204
1215,1240
1215,140
1215,81
1215,163
1215,684
1215,1255
1215,1011
1215,1094
1215,428
1481,757
1481,429
1481,437
1481,459
1481,722
1481,1337
1481,953
1481,458
1481,1183
559,1360
1580,757
1580,722
1580,1337
1580,953
2113,411
2113,1370
2113,966
2113,103
2113,1106
2113,611
2113,774
2113,424
2113,1107
2113,1467
2113,973
2113,1163
2113,691
2113,421
2113,453
2113,265
1589,1051
1589,617
1589,908
1589,451
1589,270
1589,166
1589,954
2076,1002
2076,817
2076,423
2076,1204
2076,1092
2076,1370
2076,699
2076,579
2076,267
2076,163
2076,836
2076,969
2076,902
2076,535
1480,572
1480,994
1480,418
1480,693
1480,1311
1480,1468
1480,985
1480,1180
1480,1290
1480,439
1480,376
2111,104
2111,403
2111,1379
2174,1421
2174,1434
2174,817
2174,596
2174,1204
2174,999
2174,1333
2174,163
2174,675
2174,684
2174,969
2174,902
2174,1094
2174,981
1615,695
950,1002
950,1421
950,1434
950,596
950,1204
950,579
950,675
950,969
950,902
950,981
2228,1002
2228,1004
2228,423
2228,1092
2228,699
2228,579
2228,267
2228,904
2228,776
2228,535
2281,1002
2281,1421
2281,596
2281,1204
2281,579
2281,675
2281,969
2281,902
2281,981
845,1208
845,411
845,966
845,103
845,1106
845,611
845,774
845,424
845,1107
845,421
845,453
471,104
471,403
2181,627
2469,82
2469,1309
2469,508
2469,901
2469,1098
2469,1097
2469,636
2469,135
72,1226
72,1108
1739,411
1739,103
1739,611
1739,774
1739,421
1739,453
1397,104
1397,403
1397,1266
1397,1379
1221,423
1221,625
1221,534
1221,1370
1221,836
1221,1467
1221,973
1221,1163
1221,902
1158,1190
1158,63
1158,818
1158,817
1158,1240
1158,1415
1158,1072
1158,81
1158,163
1158,526
1158,208
1158,1398
1158,1011
2054,1002
2054,1368
2054,1004
2054,423
2054,1092
2054,1298
2054,699
2054,267
2054,904
2054,328
2054,776
2054,855
2054,535
333,71
333,462
2417,1190
2417,262
2417,638
2417,863
2417,126
2417,501
2417,1189
2417,1175
2417,646
2417,1477
2417,1240
2417,1292
2417,1415
2417,1072
2417,1038
2417,81
2417,641
2417,1202
2417,208
2417,1058
2417,610
2417,1398
2417,613
2417,1314
2417,607
2417,1060
2417,1254
2417,806
2417,1011
2417,397
2417,907
2223,63
2223,625
2223,1240
2223,1072
2223,1290
2223,602
2223,208
2223,1011
2307,1368
2307,1240
2307,1333
2307,602
2307,1172
2307,306
2307,366
2307,855
524,1134
524,851
524,283
524,165
524,463
524,653
524,154
524,863
524,126
524,501
524,1480
524,1189
524,1175
524,646
524,1477
524,360
524,36
524,474
524,898
524,864
524,1292
524,1286
524,381
524,657
524,455
524,1072
524,1024
524,1291
524,1038
524,1199
524,20
524,1025
524,641
524,1202
524,1023
524,205
524,1026
524,1083
524,612
524,1058
524,610
524,761
524,32
